Unnamed: 0,date,site,SNOD,ant1d_SNOD,delta,day,pai_mean,pai_sd,rumple,height_max,height_mean,height_95pct,canopy_relief_ratio,entropy,pct_conifer,ndvi_total_mean,ndvi_con_mean,vertical_gap_fraction,Elevation,X,mean_temp,max_temp,min_temp,total_solar,pressure,rel_humidity,precip,avg_wind_speed,max_wind_speed,ant3d_precip
108,2022-12-06,SR25,2.3048,0.3048,2.0,340,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12764,2.04833743425705,5.04000414550302,-1.35999594986441,1238.90001846105,97575.0,85.194812502315,1.30000001937151,1.80479960106933,3.27566791964309,1.40000002086163
116,2022-12-07,SR25,1.9048,2.3048,-0.4,341,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12765,5.9275041587278,7.14000417679546,5.04000414550302,793.400011822581,97185.0,99.6950465011559,12.4000001847744,1.70279791641522,4.4147480767137,1.70000002533197
122,2022-12-08,SR25,1.3048,1.9048,-0.6,342,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12766,3.06083744934447,7.54000418275592,-0.359995934963251,1766.30002631992,96992.9166666667,86.693503483293,0.800000011920929,2.83541388651076,4.25205838845447,13.7000002041459
128,2022-12-09,SR25,0.3048,1.3048,-1.0,343,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12767,-3.9724959887937,-0.259995933473135,-7.35999603927138,2234.10003329068,97525.4166666667,67.2080157585922,0.0,1.92239186669175,3.51141002553997,14.5000002160668
135,2022-12-10,SR25,0.3048,0.3048,0.0,344,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12768,-7.75999604523184,-3.1599959766865,-11.2599960973859,2221.20003309846,97875.0,67.0261156875885,0.0,2.10864638354507,2.82842716689304,13.2000001966953
144,2022-12-11,SR25,2.3048,0.3048,2.0,345,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12769,-8.75999606013301,-6.2599960228801,-11.359996098876,1971.50002937764,97551.6666666667,78.3977242086775,0.0,0.767348740591921,1.92353843483009,0.800000011920929
153,2022-12-12,SR25,1.3048,2.3048,-1.0,346,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12770,-7.10582936881733,-4.85999600201848,-9.45999607056382,2200.90003279597,97028.3333333333,77.4866415314776,1.20000001788139,1.23844796654721,3.15753072782026,0.0
163,2022-12-13,SR25,0.3048,1.3048,-1.0,347,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12771,-9.72666274120413,-2.75999597072604,-14.1599961405993,2107.60003140569,97072.9166666667,74.1891048806228,0.0,1.7475886437875,6.62872546644633,1.20000001788139
173,2022-12-14,SR25,3.3048,0.3048,3.0,348,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12772,-7.83499604634943,-3.7599959856272,-10.6599960884452,967.900014422834,96692.5,80.7777126921573,0.0,4.23427665228539,6.67083213146631,1.20000001788139
183,2022-12-15,SR25,2.3048,3.3048,-1.0,349,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12773,-0.680829273077374,3.64000412464139,-3.7599959856272,2089.90003114194,97339.5833333333,81.1436094952736,0.0,2.32943673220327,4.01123428379836,1.20000001788139
194,2022-12-16,SR25,13.3048,2.3048,11.0,350,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12774,-1.33916261622064,0.240004073977445,-2.25999596327546,1055.90001573414,96550.8333333333,89.3236576002612,1.90000002831221,2.63206812021352,4.60108689669247,0.0
205,2022-12-17,SR25,14.3048,13.3048,1.0,351,1.49550707561385,0.415920236840221,1.27910669209305,19.5597428571429,10.3868667251765,18.4739,0.504049123218798,0.62949973504951,0.89480988065501,0.356348194527198,0.375620660430938,0.0,356.653,12775,-0.826662608583793,0.140004072487329,-2.15999596178534,1220.2000181824,95276.25,94.5446217995836,5.30000007897615,1.04262487654845,2.47588371752153,1.90000002831221
