Unnamed: 0,date,site,SNOD,ant1d_SNOD,delta,day,pai_mean,pai_sd,rumple,height_max,height_mean,height_95pct,canopy_relief_ratio,entropy,pct_conifer,ndvi_total_mean,ndvi_con_mean,vertical_gap_fraction,Elevation,X,mean_temp,max_temp,min_temp,total_solar,pressure,rel_humidity,precip,avg_wind_speed,max_wind_speed,ant3d_precip
608,2023-01-20,PROC,13.775,5.775,8.0,20,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1379,0.202504073418652,1.94000409930942,-1.45999595135453,927.700013823807,97003.3333333333,86.3494215330197,16.7000002488494,4.15194046208619,7.7897369537363,0.400000005960464
622,2023-01-21,PROC,13.775,13.775,0.0,21,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1380,-3.8058293196435,-0.259995933473135,-6.8599960318208,2283.60003402829,98315.4166666667,95.6215907458192,1.10000001639128,0.960100889931301,2.13775586449824,17.1000002548099
635,2023-01-22,PROC,19.775,13.775,6.0,22,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1381,-2.97249597389253,-1.35999594986441,-4.05999599009755,2166.10003227741,98569.1666666667,90.3257706705659,0.0,1.83562380653069,4.21070071702979,17.8000002652407
649,2023-01-23,PROC,19.775,19.775,0.0,23,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1382,-2.40999596551063,-1.35999594986441,-3.65999598413708,1225.70001826435,97417.5,95.2135820616955,4.10000006109476,2.05023028195564,4.177319777088,17.8000002652407
663,2023-01-24,PROC,8.775,19.775,-11.0,24,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1383,-2.4224959656969,-0.159995931983019,-4.25999599307778,946.400014102459,97806.25,93.0972953850164,3.1000000461936,2.58233809015008,5.16236387658134,5.20000007748604
677,2023-01-25,PROC,22.775,8.775,14.0,25,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1384,-4.55166266409062,-1.45999595135453,-9.55999607205393,1749.3000260666,98861.25,82.9287498520403,1.40000002086163,2.88792228640224,6.85930035806855,7.20000010728836
691,2023-01-26,PROC,22.775,22.775,0.0,26,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1385,-1.56832928630215,1.04000408589837,-5.85999601691964,845.100012592971,96633.75,93.1274186193824,20.2000003010035,4.2309798371623,10.3227904742727,8.60000012814999
705,2023-01-27,PROC,24.775,22.775,2.0,27,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1386,-4.61416266502194,-0.059995930492903,-8.55999605715277,1726.60002572834,97952.0833333333,86.1011709987247,2.20000003278255,2.02520820317432,3.8418745997081,24.7000003680587
720,2023-01-28,PROC,23.275,24.775,-1.5,28,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1387,-0.222495932914342,2.34000410526988,-1.85999595731499,1218.80001816154,98351.25,76.1665810286083,1.10000001639128,4.06044314667296,5.79741330264249,23.8000003546476
735,2023-01-29,PROC,20.775,23.275,-2.5,29,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1388,-0.589162605044767,3.74000412613151,-4.55999599754813,1331.80001984537,98790.8333333333,79.6971201136279,1.70000002533197,2.63237315609072,5.86941232379273,23.5000003501773
750,2023-01-30,PROC,23.775,20.775,3.0,30,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1389,-7.39749603983017,1.94000409930942,-11.6599961033464,1288.80001920462,98694.1666666667,91.9906735610103,1.60000002384186,1.67121852159974,3.2449961962718,5.00000007450581
765,2023-01-31,PROC,20.775,23.775,-3.0,31,0.893372758598589,0.49364133007115,1.18526231929285,12.2534110787172,5.97707708672468,11.5775058309038,0.432503526525861,0.547211974439188,0.576327433628319,0.259658280626589,0.325321956158519,0.150837988826816,418.212,1390,-9.46416273729257,-6.65999602884057,-15.1599961555004,2186.10003257543,98828.75,79.5475131651556,1.40000002086163,2.28321574234766,3.76563413286487,4.40000006556511
