Unnamed: 0,date,site,SNOD,ant1d_SNOD,delta,day,pai_mean,pai_sd,rumple,height_max,height_mean,height_95pct,canopy_relief_ratio,entropy,pct_conifer,ndvi_total_mean,ndvi_con_mean,vertical_gap_fraction,Elevation,X,mean_temp,max_temp,min_temp,total_solar,pressure,rel_humidity,precip,avg_wind_speed,max_wind_speed,ant3d_precip
86,2022-12-02,SPST,1.6077,-1.3923,3.0,336,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10855,0.873337416748181,3.84000412762163,-3.25999597817662,1820.1000271216,102059.583333333,65.6394252539361,0.0,4.05771380976303,6.23939108889677,10.300000153482
91,2022-12-03,SPST,1.6077,1.6077,0.0,337,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10856,6.19833749609686,9.34000420957801,3.64000412464139,666.100009925663,100752.916666667,66.1556179305845,9.60000014305115,7.54033623499079,9.84123990594452,10.300000153482
96,2022-12-04,SPST,1.6077,1.6077,0.0,338,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10857,1.31917075672495,6.34000416487453,-1.85999595731499,1343.30002001673,101103.75,57.3096890930059,0.200000002980232,5.36619590851394,9.10054956957152,9.70000014454126
101,2022-12-05,SPST,1.6077,1.6077,0.0,339,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10858,1.34833742382623,5.44000415146348,-1.15999594688418,1909.70002845675,101136.25,56.0345101644356,0.0,5.79485047563363,8.6052310954943,9.80000014603138
106,2022-12-06,SPST,3.6077,1.6077,2.0,340,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10859,6.02333749348916,7.94000418871639,4.64000413954255,1057.50001575798,101622.083333333,60.2018232843889,5.70000008493662,4.90875388049496,8.00562314314325,9.80000014603138
113,2022-12-07,SPST,2.6077,3.6077,-1.0,341,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10860,9.8483375504861,11.1400042364001,8.0400041902065,597.400008901954,101192.5,91.6134255193877,13.2000001966953,3.09999994829246,5.91354386490768,5.90000008791685
120,2022-12-08,SPST,1.6077,2.6077,-1.0,342,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10861,5.03167081204551,8.14000419169662,2.84000411272046,987.100014708936,101469.166666667,85.3461960887669,0.100000001490116,3.43675335883322,5.82408799821009,18.9000002816319
142,2022-12-11,SPST,2.6077,-0.3923,3.0,345,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10864,-4.93499600313606,-1.15999594688418,-8.55999605715277,1636.10002437979,101887.5,84.5144298560326,0.400000005960464,1.82602805582074,2.91547599086663,0.100000001490116
151,2022-12-12,SPST,1.44103333333333,2.6077,-1.16666666666667,346,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10865,-5.56416267917804,-2.95999597370627,-8.15999605119231,2247.90003349632,101615.416666667,83.756682259074,0.800000011920929,3.91034646270235,5.68858514609768,0.400000005960464
160,2022-12-13,SPST,1.6077,1.44103333333333,0.166666666666667,347,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10866,-8.64332939172787,-1.95999595880511,-13.1599961256981,2185.90003257245,101748.75,81.0078843321765,0.0,1.80630578913803,5.30377232150281,1.20000001788139
170,2022-12-14,SPST,2.6077,1.6077,1.0,348,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10867,-4.33916266092412,-1.05999594539406,-7.05999603480103,998.80001488328,101450.833333333,69.7445013404448,0.600000008940697,5.59101626409039,9.79489677634404,1.20000001788139
180,2022-12-15,SPST,2.6077,2.6077,0.0,349,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10868,-1.93916262516133,3.64000412464139,-6.2599960228801,2080.80003100634,101699.166666667,81.2924214168665,0.0,1.39583397896218,2.60000003874302,1.40000002086163
191,2022-12-16,SPST,10.6077,2.6077,8.0,350,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10869,1.11083742028721,2.44000410676,-0.059995930492903,852.30001270026,100683.333333333,86.5159355416709,11.6000001728535,2.00807172420536,3.36154731288528,0.600000008940697
202,2022-12-17,SPST,8.6077,10.6077,-2.0,351,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10870,0.2441707407062,0.740004081428026,-0.259995933473135,1165.40001736581,99616.25,96.3167280076029,20.0000002980232,2.04242478111586,3.22800252641478,12.2000001817942
213,2022-12-18,SPST,7.6077,8.6077,-1.0,352,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10871,-0.64332927251858,1.14000408738849,-2.25999596327546,914.600013628602,100035.416666667,84.4860340226601,0.0,1.73937511464717,3.49857118903995,31.6000004708767
224,2022-12-19,SPST,7.6077,7.6077,0.0,353,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10872,-1.07666261230908,0.740004081428026,-3.45999598115685,1017.8000151664,100857.5,79.7486201705136,0.600000008940697,3.31749615135788,7.08378440492655,31.6000004708767
236,2022-12-20,SPST,6.6077,7.6077,-1.0,354,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10873,-1.06832927885157,0.0400040709972131,-2.45999596625569,1193.60001778603,101950.416666667,72.8986799937792,0.0,4.34186228676844,7.38173432358064,20.6000003069639
248,2022-12-21,SPST,6.6077,6.6077,0.0,355,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10874,-4.11832932430012,-0.159995931983019,-8.25999605268242,1826.70002721995,102250.0,82.135974439717,0.0,2.66353557203117,5.20000007748604,0.600000008940697
260,2022-12-22,SPST,5.6077,6.6077,-1.0,356,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10875,-3.39332931349677,0.540004078447794,-7.25999603778126,1662.70002477616,102225.833333333,82.1756778407245,0.0,1.47292423060862,2.42074372345393,0.600000008940697
273,2022-12-23,SPST,5.6077,5.6077,0.0,357,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10876,4.70250414047388,11.8400042468309,-1.75999595582488,814.600012138486,98799.5833333333,80.218309955179,24.0000003576279,5.08918873299333,13.7032844820605,0.0
286,2022-12-24,SPST,0.9077,5.6077,-4.7,358,0.0212047731471757,0.045444791044874,1.02507313696442,0.157470930232558,0.0490288276455027,0.135970930232558,0.167691122029066,0.672277063805575,0.934535367545076,0.457496271442363,0.481034823988584,0.882352941176471,87.108,10877,-10.8933294252555,-4.95999600350859,-13.4599961301685,1063.20001584291,98509.1666666667,69.4243139720272,5.50000008195639,7.50144740420745,10.1710374634572,24.0000003576279
