Unnamed: 0,date,site,SNOD,ant1d_SNOD,delta,day,pai_mean,pai_sd,rumple,height_max,height_mean,height_95pct,canopy_relief_ratio,entropy,pct_conifer,ndvi_total_mean,ndvi_con_mean,vertical_gap_fraction,Elevation,X,mean_temp,max_temp,min_temp,total_solar,pressure,rel_humidity,precip,avg_wind_speed,max_wind_speed,ant3d_precip
109,2022-12-06,SR11,3.5524,3.5524,0.0,340,0.470449650172126,0.431291647697949,1.37749637264422,5.9871676300578,2.74847701309877,5.60398699421965,0.384773455076394,0.458051235183286,0.129283923098356,0.161954192236161,0.315171327080491,0.391061452513966,225.481,12129,2.64417077646899,5.94000415891406,-1.2599959483743,1247.90001859516,99174.1666666667,82.7158593951583,1.60000002384186,1.1052097700311,2.30867931052504,1.20000001788139
117,2022-12-07,SR11,3.5524,3.5524,0.0,341,0.470449650172126,0.431291647697949,1.37749637264422,5.9871676300578,2.74847701309877,5.60398699421965,0.384773455076394,0.458051235183286,0.129283923098356,0.161954192236161,0.315171327080491,0.391061452513966,225.481,12130,6.41500416599212,7.34000417977569,5.44000415146348,781.800011649728,98764.5833333333,98.6226260407142,12.2000001817942,0.683866204128076,2.8160256100278,2.00000002980232
123,2022-12-08,SR11,2.0024,3.5524,-1.55,342,0.470449650172126,0.431291647697949,1.37749637264422,5.9871676300578,2.74847701309877,5.60398699421965,0.384773455076394,0.458051235183286,0.129283923098356,0.161954192236161,0.315171327080491,0.391061452513966,225.481,12131,3.84833746107914,6.94000417381523,0.440004076957678,1793.00002671778,98593.75,85.4916942852817,1.00000001490116,1.86474920110354,4.11460818360064,13.800000205636
129,2022-12-09,SR11,1.5524,2.0024,-0.45,343,0.470449650172126,0.431291647697949,1.37749637264422,5.9871676300578,2.74847701309877,5.60398699421965,0.384773455076394,0.458051235183286,0.129283923098356,0.161954192236161,0.315171327080491,0.391061452513966,225.481,12132,-3.1599959766865,0.64000407993791,-6.95999603331092,2251.50003354996,99160.4166666667,69.3440389714993,0.0,1.59313613850239,3.25576416773461,14.8000002205372
136,2022-12-10,SR11,0.0524,1.5524,-1.5,344,0.470449650172126,0.431291647697949,1.37749637264422,5.9871676300578,2.74847701309877,5.60398699421965,0.384773455076394,0.458051235183286,0.129283923098356,0.161954192236161,0.315171327080491,0.391061452513966,225.481,12133,-7.22249603722247,-2.05999596029523,-11.359996098876,2236.60003332794,99524.1666666667,70.559492780569,0.0,1.28579266176025,2.50798727816881,13.2000001966953
145,2022-12-11,SR11,4.5524,0.0524,4.5,345,0.470449650172126,0.431291647697949,1.37749637264422,5.9871676300578,2.74847701309877,5.60398699421965,0.384773455076394,0.458051235183286,0.129283923098356,0.161954192236161,0.315171327080491,0.391061452513966,225.481,12134,-8.25166271922492,-4.95999600350859,-11.1599960958958,1989.70002964884,99196.6666666667,81.4738447561535,0.0,0.61973038199493,1.52970587687223,1.00000001490116
154,2022-12-12,SR11,4.91603636363636,4.5524,0.363636363636364,346,0.470449650172126,0.431291647697949,1.37749637264422,5.9871676300578,2.74847701309877,5.60398699421965,0.384773455076394,0.458051235183286,0.129283923098356,0.161954192236161,0.315171327080491,0.391061452513966,225.481,12135,-6.35582935764146,-4.05999599009755,-8.25999605268242,2217.30003304034,98666.25,77.1651245725335,1.10000001639128,1.05954012463441,3.21403178389044,0.0
164,2022-12-13,SR11,5.5524,4.91603636363636,0.636363636363636,347,0.470449650172126,0.431291647697949,1.37749637264422,5.9871676300578,2.74847701309877,5.60398699421965,0.384773455076394,0.458051235183286,0.129283923098356,0.161954192236161,0.315171327080491,0.391061452513966,225.481,12136,-9.89332941035432,-1.45999595135453,-16.1599961704016,2131.00003175437,98739.1666666667,76.5667425436732,0.0,0.665735428881228,2.72946885346349,1.10000001639128
174,2022-12-14,SR11,5.5524,5.5524,0.0,348,0.470449650172126,0.431291647697949,1.37749637264422,5.9871676300578,2.74847701309877,5.60398699421965,0.384773455076394,0.458051235183286,0.129283923098356,0.161954192236161,0.315171327080491,0.391061452513966,225.481,12137,-6.54332936043543,-2.95999597370627,-9.3599960690737,966.800014406443,98344.5833333333,74.6950610440493,0.0,3.16088695656595,4.65188140916364,1.10000001639128
184,2022-12-15,SR11,4.5524,5.5524,-1.0,349,0.470449650172126,0.431291647697949,1.37749637264422,5.9871676300578,2.74847701309877,5.60398699421965,0.384773455076394,0.458051235183286,0.129283923098356,0.161954192236161,0.315171327080491,0.391061452513966,225.481,12138,-0.143329265068,4.74000414103267,-3.85999598711732,2108.5000314191,98937.0833333333,79.1290322801633,0.0,1.36359653675528,2.80178518697423,1.10000001639128
