Unnamed: 0,date,site,SNOD,ant1d_SNOD,delta,day,pai_mean,pai_sd,rumple,height_max,height_mean,height_95pct,canopy_relief_ratio,entropy,pct_conifer,ndvi_total_mean,ndvi_con_mean,vertical_gap_fraction,Elevation,X,mean_temp,max_temp,min_temp,total_solar,pressure,rel_humidity,precip,avg_wind_speed,max_wind_speed,ant3d_precip
607,2023-01-19,UNDR,13.7071,5.7071,8.0,19,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13443,-5.7433293485145,-2.85999597221615,-7.4599960407615,2437.50003632158,89525.8333333333,99.3392877983558,0.0,5.92266287247603,9.80051033684028,0.500000007450581
621,2023-01-20,UNDR,17.7071,13.7071,4.0,20,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13444,-5.66832934739692,-4.3599959945679,-6.15999602138999,955.50001423806,88614.5833333333,100.0,18.2000002712011,6.80498269200245,11.0634535136098,0.500000007450581
634,2023-01-21,UNDR,16.7071,17.7071,-1.0,21,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13445,-8.27249605286869,-5.35999600946906,-11.1599960958958,2318.30003454536,89602.0833333333,100.0,0.500000007450581,2.99120044335958,7.15611637176038,18.7000002786517
648,2023-01-22,UNDR,24.8321,16.7071,8.125,22,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13446,-8.81416272760682,-7.15999603629115,-9.9599960780144,2175.10003241152,89863.75,100.0,0.0,3.03711431099515,7.86447721360255,18.7000002786517
662,2023-01-23,UNDR,23.7071,24.8321,-1.125,23,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13447,-6.55999602735045,-5.05999600499871,-9.45999607056382,1234.3000183925,88849.1666666667,99.6402643438222,4.00000005960464,6.43685847263868,11.580155611929,18.7000002786517
676,2023-01-24,UNDR,25.7071,23.7071,2.0,24,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13448,-8.09749605026099,-6.45999602586033,-9.55999607205393,932.800013899803,89187.9166666667,100.0,3.40000005066395,9.69783031053658,12.7318500160407,4.50000006705523
690,2023-01-25,UNDR,39.7071,25.7071,14.0,25,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13449,-9.52249607149514,-7.25999603778126,-11.7599961048365,1764.10002628714,90133.3333333333,97.0512655414948,1.50000002235174,6.2208954844341,12.7475489739352,7.40000011026859
704,2023-01-26,UNDR,52.7071,39.7071,13.0,26,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13450,-5.86416268364839,-1.05999594539406,-11.359996098876,858.800012797117,88237.5,100.0,21.500000320375,9.59817877860769,14.7898616125696,8.90000013262033
719,2023-01-27,UNDR,44.7071,52.7071,-8.0,27,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13451,-10.6141627544289,-6.35999602437022,-12.9599961227179,1778.20002649724,89219.1666666667,98.0227284176745,2.40000003576279,5.62413967504739,11.4529473896098,26.4000003933907
734,2023-01-28,UNDR,43.9571,44.7071,-0.75,28,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13452,-7.39749603983017,-5.65999601393941,-8.75999606013301,1193.50001778454,89772.0833333333,100.0,1.50000002235174,9.98991250469976,15.0029999236221,25.4000003784895
749,2023-01-29,UNDR,47.7071,43.9571,3.75,29,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13453,-5.63082934683812,-2.05999596029523,-8.25999605268242,1336.70001991838,90226.25,98.9349968863125,1.80000002682209,7.55700463324665,13.6062487672872,25.4000003784895
764,2023-01-30,UNDR,48.7071,47.7071,1.0,30,0.946211033055891,0.472736487939692,1.28597327839601,7.64304843304843,3.12645532304449,6.88948290598291,0.338294273765568,0.66211148202463,0.498755186721992,0.258372883665211,0.350086809532587,0.148876404494382,698.292,13454,-7.34749603908512,-2.25999596327546,-11.2599960973859,1292.10001925379,89928.3333333333,92.9937054731581,1.70000002533197,4.16835036240466,9.40212755893714,5.70000008493662
